X-axis angular rate(°/s),Z-axis angular rate(°/s),Z-axis angular rate(°/s),X-axis acceleration(m/s2),Z-axis acceleration(m/s2),Y-axis acceleration(m/s2),Number of satellites,HDOP,GNSS North Velocity(m/s),GNSS UP Velocity(m/s),GNSS East Velocity(m/s),GNSS height(m),GNSS longitude(°),GNSS latitude(°),Barometer height(m),GNSS calculation of heading(°)
0.863171,6.282356,1.138898,-0.039581,9.597127,0.449349,11,1.63292,0.14769,0.065976,0.01531,47.023396,116.3405984,40.00361,50.224747,0
0.603355,5.758863,1.461159,0.100305,9.631512,0.348455,11,1.63292,0.14769,0.065976,0.01531,47.023396,116.3405984,40.00361,50.224747,0
0.674801,5.13357,1.676708,0.310032,9.813394,0.284031,11,1.63292,0.14769,0.065976,0.01531,47.023396,116.3405984,40.00361,50.224747,0
0.846765,4.374798,1.162089,0.400318,10.162943,0.24718,11,1.63292,0.14769,0.065976,0.01531,47.023396,116.3405984,40.00361,50.224747,0
1.321358,3.451928,0.78398,0.366416,10.376395,0.261828,11,1.63292,0.14769,0.065976,0.01531,47.023396,116.3405984,40.00361,50.224747,0
1.659248,2.590602,0.411137,0.393134,10.136474,0.112724,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
0.267945,2.072824,0.002769,0.39022,10.142601,-0.020065,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
-0.415091,1.806929,0.116297,0.330735,10.4451,0.043294,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
0.299587,1.587302,0.735303,0.261668,10.174191,0.002178,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
0.032886,1.391283,1.350981,0.282472,9.729879,-0.121855,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
-0.156252,1.271414,1.870141,0.376837,9.537541,-0.182512,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
0.169013,1.33877,2.368402,0.544204,9.310473,-0.228188,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
-0.359858,1.662692,2.082535,0.694146,9.212652,-0.334777,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
-0.426688,2.125214,1.632611,0.808866,9.539501,-0.442509,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
0.901639,2.663309,1.057195,0.875805,9.524744,-0.510233,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
0.680098,3.279902,0.00256,0.835105,9.334671,-0.611499,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
-0.923094,3.890418,-0.637166,0.680196,9.856416,-0.582404,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
0.31404,4.396459,-1.010802,0.618125,9.866745,-0.595425,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
0.2228,4.663783,-1.940369,0.479303,9.297108,-0.76674,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
-2.283042,4.598832,-2.204822,0.311331,9.628182,-0.63967,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
-2.938911,4.415442,-2.03678,0.10142,10.366858,-0.458304,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
-2.747661,4.230283,-1.387412,-0.051555,10.441374,-0.325098,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
-2.516263,4.077919,-0.842997,0.054202,9.909295,-0.207728,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
-3.183701,4.058382,-0.399997,0.042833,9.678197,-0.130897,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
-3.535471,3.857531,1.182323,0.15824,10.204463,0.120384,11,1.63292,-0.292177,0.035319,0.29238,45.488071,116.3406109,40.0036349,50.210587,0
-2.1146,3.590822,2.113877,0.481977,10.527577,0.236759,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
-0.9287,3.764954,2.134492,0.749269,10.337694,0.25442,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
-0.205966,4.244337,2.077279,1.012841,10.034761,0.338037,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
0.232496,4.715204,1.810008,1.166777,9.844995,0.334161,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
0.734818,5.050583,1.378339,1.18726,9.647879,0.392705,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
1.45234,5.323806,0.816648,1.157176,9.249917,0.337985,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
1.077967,5.671065,0.283311,1.196511,9.293653,0.195515,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
1.567134,5.951393,-0.394029,1.125479,9.340779,0.143461,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
2.353613,5.855181,-0.849113,0.96855,9.012815,0.014909,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
1.105058,5.571368,-1.204086,0.903178,9.23649,-0.056686,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
1.128314,5.508879,-1.433431,0.767286,9.782272,-0.073931,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
2.127846,5.617834,-0.991905,0.591693,9.921986,-0.158223,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
2.67033,5.640546,-0.643703,0.565982,9.44614,-0.310304,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
2.029173,5.51244,-0.655953,0.506127,9.312384,-0.499892,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
0.974562,5.541363,-0.114616,0.537245,9.902649,-0.556341,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
1.110981,5.865047,0.290307,0.611869,10.426596,-0.668039,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
1.11543,6.33664,0.087667,0.622968,10.417854,-0.782821,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
1.245187,6.862779,-0.411607,0.538118,10.116839,-0.873344,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
0.880851,7.308151,-0.429814,0.478921,9.986095,-1.022162,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
-0.105312,7.885355,-0.309179,0.530205,9.926232,-1.024599,12,1.632918,0.089877,0.041226,0.156229,44.702419,116.3406255,40.0036539,50.176922,0
-0.814769,8.678511,-0.828237,0.380158,9.823878,-1.013716,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
-1.366211,9.312551,-0.843184,0.199915,9.989879,-1.040237,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
-0.414615,9.735112,-0.300502,0.239777,9.942266,-0.984542,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
0.298928,10.289545,-0.073315,0.273801,9.153326,-0.934872,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
-1.230827,10.957068,-0.56844,0.22238,9.056316,-1.022934,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
-2.757304,11.573789,-0.296555,0.222164,10.402743,-0.948978,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
-0.325522,12.259867,0.121723,0.270215,10.579983,-0.719402,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
0.578189,13.143867,-0.79975,0.199971,9.221455,-0.831119,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
-2.375277,14.225699,-1.006308,0.194961,9.007519,-0.898766,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
-3.925472,15.153915,0.113236,0.230563,10.171343,-0.69805,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
-2.604042,15.670903,0.92453,0.240656,10.756381,-0.386373,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
-0.192022,15.935199,0.625566,0.232542,10.123032,-0.323095,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
-0.061646,16.038143,0.616121,0.343082,9.418998,-0.391437,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
-1.2716,15.946699,1.735028,0.565191,9.509696,-0.279845,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
-2.325137,15.755337,2.208322,0.646727,10.296916,-0.030053,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
-1.690552,15.56704,1.992898,0.736008,10.829501,0.278337,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
0.743733,15.179723,1.042694,0.748916,10.09634,0.245818,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
1.169547,14.546639,0.421739,0.741735,9.065295,0.098559,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
0.058923,13.818583,0.153975,0.734647,8.654969,0.245963,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
-2.543485,12.938357,0.154953,0.709168,9.288295,0.328357,14,1.586613,-0.238682,0.229484,0.08381,43.987621,116.3406325,40.0036593,50.208843,0
-4.509231,12.126206,0.258953,0.719426,10.695764,0.397123,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
-1.090438,11.480922,0.186183,0.795335,10.618148,0.496358,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
2.115888,10.975089,-1.376581,0.845741,8.519695,0.378681,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
-1.038918,10.554296,-2.529767,0.721929,8.075296,0.22448,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
-4.773364,10.14598,-0.105623,0.608833,10.091607,0.399653,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
-1.26653,9.71436,1.336341,0.643101,10.923946,0.507938,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
3.222995,9.517896,-1.166119,0.595367,9.834506,0.154846,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
3.068682,9.653176,-2.685101,0.476029,9.486754,-0.175884,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
1.145088,9.961271,-0.432633,0.448815,9.637009,-0.197716,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
-0.598742,10.650882,0.153262,0.455596,9.569125,-0.199228,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
-1.309139,11.420219,-0.146623,0.381063,10.30606,-0.369336,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
0.414955,11.649004,0.767253,0.38675,10.89512,-0.467415,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
3.020208,11.56376,0.115846,0.254319,10.367578,-0.369369,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
2.564789,11.387554,-1.047236,0.12016,9.493069,-0.441379,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
-0.878934,10.931268,-0.020007,0.229292,9.612724,-0.72473,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
-2.962572,10.404715,1.500264,0.294461,10.149808,-0.679448,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
-1.357196,9.902886,0.613408,0.158112,10.048809,-0.464389,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
-0.422584,9.255186,0.210234,0.265683,9.836833,-0.492163,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
-1.970655,8.874038,0.522415,0.471295,9.197042,-0.5231,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
-3.75777,8.779542,-0.488846,0.236908,8.590858,-0.600108,14,1.56379,-0.021973,0.11591,0.243326,43.571098,116.3406371,40.0036646,50.267963,0
-5.708956,8.515586,-0.185582,0.104189,9.688422,-0.514626,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
-3.849876,8.307745,0.296646,0.150827,10.394477,-0.352718,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
-1.965304,8.436939,-0.386765,-0.045044,9.701494,-0.41573,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
-3.259373,8.87113,-0.391494,0.034682,8.894421,-0.25607,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
-4.91976,9.609789,-0.791047,0.225814,8.584753,-0.233226,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
-7.258374,10.317952,-0.080786,0.178538,10.049503,-0.171858,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
-3.873788,11.101849,1.516519,0.368752,11.256861,0.262765,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
2.664052,12.239917,-1.956284,0.391755,9.740135,0.229245,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
1.335439,13.295657,-4.964002,0.153669,9.210895,0.054933,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
-0.428488,14.218041,-1.890551,0.099311,9.984957,0.090519,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
1.172816,15.056434,-0.042855,0.074952,9.797586,-0.031035,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
1.671455,15.753395,-0.925523,0.079309,10.212025,0.151404,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
3.462533,16.711525,-0.450092,0.06981,10.611539,0.149307,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
4.530937,17.696545,-0.724807,-0.110954,9.733938,-0.316286,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
4.371778,18.201284,-0.551088,-0.258344,9.222702,-0.506692,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
3.526217,18.480402,-0.035816,-0.376462,9.646233,-0.512285,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
2.202593,18.472698,0.713399,-0.497052,10.745416,-0.449513,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
4.080577,18.218321,1.389098,-0.359199,10.591706,-0.584744,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
5.535923,18.096413,-0.088906,-0.393372,9.330319,-1.010005,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
2.687625,17.674999,0.002527,-0.42508,9.400873,-1.019305,14,1.56379,0.224377,0.090707,0.323172,43.271465,116.3406397,40.003667,50.098186,0
-0.057427,16.84705,1.009636,-0.283166,10.275734,-0.728949,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
-0.544568,15.975484,0.808108,-0.250812,10.358994,-0.817937,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
-1.438245,14.941546,0.203984,-0.268299,9.788635,-0.918206,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
-2.9713,13.857881,0.071103,-0.229651,9.7348,-0.648208,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
-4.133235,12.781779,0.529011,-0.199211,9.720996,-0.354396,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
-5.882865,11.639421,0.604979,-0.167133,9.529096,-0.202188,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
-8.006071,10.740085,0.796201,-0.047508,9.929287,0.042663,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
-6.28978,9.929599,1.153644,0.050272,10.184561,0.258457,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
-4.033922,9.174635,1.068282,0.175957,9.820262,0.40297,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
-4.732503,8.852165,0.370146,0.196896,9.674989,0.810346,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
-4.089331,8.656973,0.308412,0.199257,9.561323,0.978932,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
-2.493542,8.450411,0.242657,0.299946,9.303013,0.72429,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
-2.432312,8.451868,0.013812,0.359683,9.688286,0.902089,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
-0.968712,8.438516,-0.109888,0.376352,9.992938,1.319095,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
0.367118,8.318591,-1.149877,0.301201,9.557153,1.077596,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
-0.811738,8.115067,-1.48107,0.186917,9.595743,0.881514,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
0.742192,7.681048,-0.625927,0.191481,9.337423,1.126858,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
1.947591,7.219009,-1.400892,0.148141,8.47747,1.015664,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
-1.106429,6.649533,-1.874413,0.04153,9.544509,0.865932,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
0.032782,5.674509,-0.166737,0.084896,10.868155,0.993016,14,1.56376,-0.06422,0.184339,0.355629,43.040752,116.3406407,40.0036682,50.118576,0
4.659544,4.59539,-1.131822,0.054201,9.671551,0.807104,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
3.714016,3.433173,-3.377876,-0.18287,9.109378,0.419837,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
0.505262,2.175941,-1.300326,-0.227293,10.379251,0.395841,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
1.20843,1.478889,0.373793,-0.041008,10.241598,0.416561,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
1.528616,1.182257,-1.136609,-0.111097,9.682803,0.069248,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
0.054525,0.809227,-0.772668,-0.129894,10.410232,-0.066528,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
1.799919,0.629118,-0.161472,-0.052564,10.510583,-0.008593,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
2.8398,0.641746,-0.299906,-0.087702,9.602239,-0.213994,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
0.360524,0.723242,-0.291265,0.031447,9.186108,-0.372516,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
-0.982761,1.112674,-0.831142,0.013506,9.714746,-0.452179,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
-0.126773,1.667027,-0.088158,-0.055577,10.59488,-0.424692,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
3.26276,2.360735,0.154451,0.068669,9.965831,-0.425094,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
3.150597,3.269818,-2.053164,-0.078225,8.751067,-0.712365,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
-1.270862,4.127413,-1.213821,-0.109839,9.507115,-0.712668,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
-0.960462,4.760589,0.122416,-0.126268,10.400687,-0.642443,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
1.222238,5.326184,-0.526262,-0.298532,10.084829,-0.719343,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
1.287941,5.948557,-0.448301,-0.165933,9.659113,-0.658059,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
-0.250029,6.395761,-0.297524,0.024895,9.577004,-0.814411,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
-2.078582,6.733324,-0.539507,-0.059693,10.214304,-0.711911,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
-0.237946,7.022435,-0.633199,-0.10519,10.421926,-0.462347,14,1.56376,-0.36732,0.106105,0.676361,43.024101,116.3406409,40.0036691,50.047638,0
1.071559,7.312748,-1.208956,-0.129731,9.746845,-0.693661,13,1.56376,-0.499341,0.167744,0.671186,42.863514,116.3406408,40.0036657,49.935009,0
0.120704,7.76396,-1.254338,-0.241258,9.288777,-0.820928,13,1.56376,-0.499341,0.167744,0.671186,42.863514,116.3406408,40.0036657,49.935009,0
-0.65643,8.307683,-1.410205,-0.456609,9.161787,-0.761829,13,1.56376,-0.499341,0.167744,0.671186,42.863514,116.3406408,40.0036657,49.935009,0
-2.552092,8.810684,-0.636384,-0.489763,9.690299,-0.68857,13,1.56376,-0.499341,0.167744,0.671186,42.863514,116.3406408,40.0036657,49.935009,0
-3.162347,9.251988,-0.087427,-0.308848,10.211511,-0.569545,13,1.56376,-0.499341,0.167744,0.671186,42.863514,116.3406408,40.0036657,49.935009,0
-1.344193,9.688446,-0.357289,-0.464458,9.839545,-0.60786,13,1.56376,-0.499341,0.167744,0.671186,42.863514,116.3406408,40.0036657,49.935009,0
